build_existing_model.cec_climate_zone,build_existing_model.geometry_stories,build_existing_model.geometry_stories_low_rise,build_existing_model.sample_weight,build_existing_model.occupants,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_total_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_fans_pumps_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_recirc_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_electricity_hot_water_solar_thermal_pump_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_natural_gas_hot_water_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_heat_pump_backup_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_heating_lb,report_simulation_output.emissions_co_2_e_lrmer_mid_case_15_propane_hot_water_lb,total,electricity_hvac,natural_gas_hvac,propane_hvac,electricity_wh,natural_gas_wh,propane_wh
8,2,2,248.0,1,4194.58,3032.7,0.0,1161.87,62.18,0.0,0.0,706.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.87,4194.57,768.9699999999999,0.0,0.0,0.0,0.0,1161.87
10,2,2,248.0,2,5000.55,3713.39,1287.16,0.0,0.89,0.0,0.0,186.29,0.0,0.0,0.0,0.0,0.0,1287.16,0.0,0.0,0.0,5000.55,187.17999999999998,0.0,0.0,0.0,1287.16,0.0
8,2,2,248.0,1,2746.68,1299.61,1447.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26,1229.88,0.0,0.0,0.0,2746.68,0.03,44.26,0.0,0.0,1229.88,0.0
3,4,4+,248.0,1,4675.07,4256.02,419.04,0.0,25.79,0.0,0.0,1107.67,1019.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.06,1133.46,0.0,0.0,1019.07,0.0,0.0
8,2,2,248.0,2,5539.17,5539.17,0.0,0.0,17.16,0.0,0.0,391.83,1247.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5539.17,408.99,0.0,0.0,1247.52,0.0,0.0
13,2,2,248.0,3,5622.32,1980.37,3641.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2713.42,928.52,0.0,0.0,0.0,5622.32,0.0,2713.42,0.0,0.0,928.52,0.0
3,5,4+,248.0,2,3018.17,1709.39,1308.78,0.0,12.33,0.0,0.0,215.64,0.0,0.0,0.0,0.0,0.0,1308.78,0.0,0.0,0.0,3018.17,227.97,0.0,0.0,0.0,1308.78,0.0
3,2,2,248.0,2,5829.93,1802.79,4027.14,0.0,28.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.28,1859.38,0.0,0.0,0.0,5829.93,28.98,1354.28,0.0,0.0,1859.38,0.0
6,3,3,248.0,1,1693.51,1414.15,279.36,0.0,0.0,0.0,0.0,0.0,302.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.5100000000002,0.0,0.0,0.0,302.11,0.0,0.0
9,3,3,248.0,2,4881.12,1644.5,3236.62,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.76,2423.83,0.0,0.0,0.0,4881.12,1.61,76.76,0.0,0.0,2423.83,0.0
12,2,2,248.0,6,4412.44,1657.08,2755.37,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.02,1896.35,0.0,0.0,0.0,4412.45,3.93,859.02,0.0,0.0,1896.35,0.0
15,4,4+,248.0,0,506.41,506.41,0.0,0.0,3.18,0.0,0.0,149.65,139.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.41,152.83,0.0,0.0,139.48,0.0,0.0
9,2,2,248.0,2,6643.29,3050.02,505.11,3088.16,0.35,0.0,0.0,141.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.16,6643.29,141.91,0.0,0.0,0.0,0.0,3088.16
3,2,2,248.0,1,3536.89,1993.64,1543.26,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,1172.49,0.0,0.0,0.0,3536.9,0.18,21.56,0.0,0.0,1172.49,0.0
6,1,1,248.0,3,4157.27,1846.29,2310.97,0.0,0.01,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,1875.07,0.0,0.0,0.0,4157.26,1.48,0.0,0.0,0.0,1875.07,0.0
3,2,2,248.0,2,3174.49,1055.51,2118.98,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13,1714.29,0.0,0.0,0.0,3174.49,0.33,12.13,0.0,0.0,1714.29,0.0
9,5,4+,248.0,6,9257.45,3029.64,6227.81,0.0,25.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.45,2951.4,0.0,0.0,0.0,9257.45,25.22,1924.45,0.0,0.0,2951.4,0.0
3,1,1,248.0,0,882.57,200.16,682.41,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.59,425.82,0.0,0.0,0.0,882.5699999999999,6.58,256.59,0.0,0.0,425.82,0.0
14,2,2,248.0,2,6685.76,2833.86,3851.9,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.73,2491.14,0.0,0.0,0.0,6685.76,4.78,624.73,0.0,0.0,2491.14,0.0
9,2,2,248.0,0,1805.46,1024.98,780.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.48,0.0,0.0,0.0,1805.46,0.0,0.0,0.0,0.0,780.48,0.0
9,2,2,248.0,2,2886.58,1514.44,0.0,1372.13,11.64,0.0,0.0,355.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.13,2886.57,366.87,0.0,0.0,0.0,0.0,1372.13
9,3,3,248.0,2,2942.36,2549.81,392.55,0.0,0.0,0.0,0.0,0.0,714.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942.36,0.0,0.0,0.0,714.73,0.0,0.0
11,2,2,248.0,5,6406.63,2984.69,3421.93,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.69,2536.64,0.0,0.0,0.0,6406.62,1.38,362.69,0.0,0.0,2536.64,0.0
10,2,2,248.0,2,7393.4,2893.98,4499.42,0.0,10.08,0.0,0.0,422.85,0.0,0.0,0.0,0.0,0.0,2488.17,0.0,0.0,0.0,7393.4,432.93,0.0,0.0,0.0,2488.17,0.0
4,1,1,248.0,1,2930.92,1952.47,978.45,0.0,25.83,0.0,0.0,1106.52,0.0,0.0,0.0,0.0,0.0,699.09,0.0,0.0,0.0,2930.92,1132.35,0.0,0.0,0.0,699.09,0.0
9,2,2,248.0,2,3200.66,2687.07,513.59,0.0,0.76,0.0,0.0,0.0,700.47,0.0,0.0,0.0,121.03,0.0,0.0,0.0,0.0,3200.6600000000003,0.76,121.03,0.0,700.47,0.0,0.0
6,2,2,248.0,1,3313.32,1576.68,1736.64,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1377.54,0.0,0.0,0.0,3313.32,0.02,9.9,0.0,0.0,1377.54,0.0
4,3,3,248.0,3,7147.56,3328.02,3819.54,0.0,13.24,0.0,0.0,304.09,0.0,0.0,0.0,0.0,0.0,3296.46,0.0,0.0,0.0,7147.5599999999995,317.33,0.0,0.0,0.0,3296.46,0.0
3,2,2,248.0,3,6386.27,2777.17,3609.1,0.0,15.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.25,2149.26,0.0,0.0,0.0,6386.27,15.57,755.25,0.0,0.0,2149.26,0.0
9,2,2,248.0,1,3087.55,1112.24,1975.31,0.0,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.33,1255.78,0.0,0.0,0.0,3087.55,8.58,370.33,0.0,0.0,1255.78,0.0
8,4,4+,248.0,1,2626.11,1084.53,1541.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.38,0.0,0.0,0.0,2626.12,0.0,0.0,0.0,0.0,1192.38,0.0
9,3,3,248.0,2,3200.49,1237.81,1962.68,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.35,1548.32,0.0,0.0,0.0,3200.49,7.46,414.35,0.0,0.0,1548.32,0.0
3,3,3,248.0,1,7243.47,967.93,6275.53,0.0,121.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5363.26,912.27,0.0,0.0,0.0,7243.46,121.88,5363.26,0.0,0.0,912.27,0.0
9,5,4+,248.0,1,4837.0,2676.9,2160.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1950.27,0.0,0.0,0.0,4837.0,0.0,2.32,0.0,0.0,1950.27,0.0
9,2,2,248.0,5,5091.36,2180.42,2910.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.34,0.0,0.0,0.0,5091.37,0.0,0.0,0.0,0.0,2388.34,0.0
3,3,3,248.0,0,1034.35,215.9,818.45,0.0,0.51,0.0,0.0,21.82,0.0,0.0,0.0,0.0,0.0,818.45,0.0,0.0,0.0,1034.3500000000001,22.330000000000002,0.0,0.0,0.0,818.45,0.0
3,2,2,248.0,3,6490.23,1630.05,4860.18,0.0,47.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.53,2094.74,0.0,0.0,0.0,6490.2300000000005,47.68,2329.53,0.0,0.0,2094.74,0.0
3,5,4+,248.0,2,5349.11,2898.54,2450.57,0.0,10.26,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,2450.57,0.0,0.0,0.0,5349.110000000001,373.26,0.0,0.0,0.0,2450.57,0.0
4,5,4+,248.0,3,4455.92,1043.48,3412.44,0.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.61,1371.1,0.0,0.0,0.0,4455.92,18.95,1692.61,0.0,0.0,1371.1,0.0
9,2,2,248.0,3,3232.79,1597.11,1635.68,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.96,1028.99,0.0,0.0,0.0,3232.79,0.32,257.96,0.0,0.0,1028.99,0.0
9,3,3,248.0,4,6743.05,3128.44,3614.61,0.0,0.01,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,3614.61,0.0,0.0,0.0,6743.05,1.91,0.0,0.0,0.0,3614.61,0.0
8,2,2,248.0,1,4140.67,2016.97,2123.7,0.0,38.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.48,924.01,0.0,0.0,0.0,4140.67,38.35,850.48,0.0,0.0,924.01,0.0
12,3,3,248.0,1,2963.91,2614.71,349.2,0.0,60.3,0.0,0.0,1128.9,497.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2963.91,1189.2,0.0,0.0,497.5,0.0,0.0
9,4,4+,248.0,0,576.59,214.1,362.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.49,0.0,0.0,0.0,576.59,0.0,0.0,0.0,0.0,362.49,0.0
3,3,3,248.0,1,1881.77,1532.57,349.2,0.0,0.0,0.0,0.0,11.66,542.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.77,11.66,0.0,0.0,542.4,0.0,0.0
4,4,4+,248.0,2,3485.01,2133.26,1351.74,0.0,0.0,0.0,0.0,506.39,0.0,0.0,0.0,0.0,0.0,1351.74,0.0,0.0,0.0,3485.0,506.39,0.0,0.0,0.0,1351.74,0.0
3,2,2,248.0,0,1160.78,325.9,834.88,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.6,775.29,0.0,0.0,0.0,1160.78,1.63,59.6,0.0,0.0,775.29,0.0
12,2,2,248.0,1,8230.02,3187.19,5042.83,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2638.33,1985.46,0.0,0.0,0.0,8230.02,10.42,2638.33,0.0,0.0,1985.46,0.0
11,3,3,248.0,1,4234.84,1509.58,2725.26,0.0,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.06,1207.82,0.0,0.0,0.0,4234.84,12.05,442.06,0.0,0.0,1207.82,0.0
9,2,2,248.0,2,2475.24,1140.92,1334.32,0.0,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.77,838.91,0.0,0.0,0.0,2475.24,4.27,318.77,0.0,0.0,838.91,0.0
9,4,4+,248.0,2,2727.67,1233.94,1493.73,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.11,1166.57,0.0,0.0,0.0,2727.67,0.3,13.11,0.0,0.0,1166.57,0.0
9,3,3,248.0,1,4224.95,3256.78,968.17,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.17,921.0,0.0,0.0,0.0,4224.95,0.05,47.17,0.0,0.0,921.0,0.0
9,3,3,248.0,0,934.66,226.04,708.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.62,0.0,0.0,0.0,934.66,0.0,0.0,0.0,0.0,708.62,0.0
8,2,2,248.0,1,3576.7,1719.06,1857.64,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5,1167.01,0.0,0.0,0.0,3576.7,0.25,168.5,0.0,0.0,1167.01,0.0
9,1,1,248.0,3,4990.21,1495.37,3494.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1009.69,1972.94,0.0,0.0,0.0,4990.2,0.0,1009.69,0.0,0.0,1972.94,0.0
3,1,1,248.0,2,5140.0,1053.63,4086.37,0.0,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849.3,923.03,0.0,0.0,0.0,5140.0,70.07,2849.3,0.0,0.0,923.03,0.0
10,3,3,248.0,4,5137.29,2594.07,2543.22,0.0,17.67,0.0,0.0,449.78,0.0,0.0,0.0,0.0,0.0,2063.96,0.0,0.0,0.0,5137.29,467.45,0.0,0.0,0.0,2063.96,0.0
9,3,3,248.0,2,3983.37,2760.73,1222.64,0.0,2.99,0.0,0.0,736.68,0.0,0.0,0.0,0.0,0.0,1222.64,0.0,0.0,0.0,3983.37,739.67,0.0,0.0,0.0,1222.64,0.0
10,2,2,248.0,0,1707.83,935.63,772.19,0.0,1.38,0.0,0.0,66.49,0.0,0.0,0.0,0.0,0.0,772.19,0.0,0.0,0.0,1707.8200000000002,67.86999999999999,0.0,0.0,0.0,772.19,0.0
11,2,2,248.0,2,3465.58,1483.95,1981.62,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.72,1205.86,0.0,0.0,0.0,3465.5699999999997,1.07,461.72,0.0,0.0,1205.86,0.0
3,2,2,248.0,4,2973.98,1055.32,1918.66,0.0,0.0,0.0,0.0,292.48,0.0,0.0,0.0,0.0,0.0,1535.26,0.0,0.0,0.0,2973.98,292.48,0.0,0.0,0.0,1535.26,0.0
15,2,2,248.0,7,30512.91,13732.83,16780.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13838.42,2941.67,0.0,0.0,0.0,30512.910000000003,0.0,13838.42,0.0,0.0,2941.67,0.0
9,1,1,248.0,2,6316.53,2398.02,3918.51,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47,2459.64,0.0,0.0,0.0,6316.530000000001,0.22,62.47,0.0,0.0,2459.64,0.0
3,2,2,248.0,0,745.23,197.1,548.12,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.64,422.48,0.0,0.0,0.0,745.22,3.52,125.64,0.0,0.0,422.48,0.0
6,2,2,248.0,1,3582.24,1507.89,2074.35,0.0,17.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.12,733.14,0.0,0.0,0.0,3582.24,17.92,798.12,0.0,0.0,733.14,0.0
9,3,3,248.0,1,2996.57,1743.5,1253.07,0.0,7.57,0.0,0.0,268.97,0.0,0.0,0.0,0.0,0.0,1253.07,0.0,0.0,0.0,2996.5699999999997,276.54,0.0,0.0,0.0,1253.07,0.0
3,1,1,248.0,1,5986.7,3353.03,2633.67,0.0,30.15,0.0,0.0,1296.32,0.0,0.0,0.0,0.0,0.0,2007.11,0.0,0.0,0.0,5986.700000000001,1326.47,0.0,0.0,0.0,2007.11,0.0
12,2,2,248.0,3,5000.47,1767.54,3232.93,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702.94,2094.09,0.0,0.0,0.0,5000.469999999999,4.21,702.94,0.0,0.0,2094.09,0.0
13,1,1,248.0,3,7120.92,3697.71,3423.2,0.0,33.23,0.0,0.0,1415.03,0.0,0.0,0.0,0.0,0.0,2900.12,0.0,0.0,0.0,7120.91,1448.26,0.0,0.0,0.0,2900.12,0.0
9,3,3,248.0,1,3608.88,2042.12,1566.76,0.0,0.34,0.0,0.0,14.79,0.0,0.0,0.0,0.0,0.0,1359.25,0.0,0.0,0.0,3608.88,15.129999999999999,0.0,0.0,0.0,1359.25,0.0
10,2,2,248.0,2,4036.02,1261.39,2774.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.14,1177.71,0.0,0.0,0.0,4036.0200000000004,0.0,946.14,0.0,0.0,1177.71,0.0
3,3,3,248.0,4,4274.93,3795.67,479.26,0.0,20.52,0.0,0.0,913.89,1317.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4274.93,934.41,0.0,0.0,1317.33,0.0,0.0
9,2,2,248.0,1,3268.67,1704.75,1563.92,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.07,1396.86,0.0,0.0,0.0,3268.67,4.18,167.07,0.0,0.0,1396.86,0.0
8,3,3,248.0,3,5766.68,2251.39,3515.29,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,2985.64,0.0,0.0,0.0,5766.68,0.41,6.57,0.0,0.0,2985.64,0.0
12,2,2,248.0,1,9007.9,2786.12,6221.77,0.0,37.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4633.49,1239.08,0.0,0.0,0.0,9007.89,37.58,4633.49,0.0,0.0,1239.08,0.0
3,2,2,248.0,2,2838.83,1351.53,1487.31,0.0,0.99,0.0,0.0,42.37,0.0,0.0,0.0,0.0,0.0,1173.26,0.0,0.0,0.0,2838.84,43.36,0.0,0.0,0.0,1173.26,0.0
9,3,3,248.0,2,3065.97,1328.39,1737.58,0.0,0.28,0.0,0.0,8.58,0.0,0.0,0.0,0.0,0.0,1538.9,0.0,0.0,0.0,3065.9700000000003,8.86,0.0,0.0,0.0,1538.9,0.0
8,3,3,248.0,1,3990.22,1167.46,2822.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.51,554.05,0.0,0.0,0.0,3990.2200000000003,0.0,1919.51,0.0,0.0,554.05,0.0
12,4,4+,248.0,1,2324.15,1974.95,349.2,0.0,12.71,0.0,0.0,546.04,389.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.15,558.75,0.0,0.0,389.91,0.0,0.0
9,4,4+,248.0,2,2421.5,2028.95,392.55,0.0,0.0,0.0,0.0,0.0,642.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.5,0.0,0.0,0.0,642.26,0.0,0.0
4,4,4+,248.0,3,2843.19,846.01,1997.17,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.39,1349.06,0.0,0.0,0.0,2843.1800000000003,8.56,299.39,0.0,0.0,1349.06,0.0
3,1,1,248.0,1,1939.74,748.33,1191.41,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.93,1060.48,0.0,0.0,0.0,1939.7400000000002,5.56,130.93,0.0,0.0,1060.48,0.0
12,2,2,248.0,4,7842.79,3263.85,4578.94,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.64,3472.19,0.0,0.0,0.0,7842.789999999999,2.64,531.64,0.0,0.0,3472.19,0.0
4,2,2,248.0,1,6655.89,2278.27,4377.62,0.0,31.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2788.8,1239.61,0.0,0.0,0.0,6655.889999999999,31.13,2788.8,0.0,0.0,1239.61,0.0
3,2,2,248.0,1,3399.3,1339.77,2059.53,0.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.68,1001.49,0.0,0.0,0.0,3399.3,9.45,778.68,0.0,0.0,1001.49,0.0
6,3,3,248.0,3,3370.5,1362.67,2007.83,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85,1345.3,0.0,0.0,0.0,3370.5,0.31,98.85,0.0,0.0,1345.3,0.0
9,2,2,248.0,1,3500.98,1905.7,1595.28,0.0,0.0,0.0,0.0,149.66,0.0,0.0,0.0,0.0,0.0,1246.08,0.0,0.0,0.0,3500.98,149.66,0.0,0.0,0.0,1246.08,0.0
3,2,2,248.0,0,1069.76,197.52,872.24,0.0,3.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.58,458.66,0.0,0.0,0.0,1069.76,3.94,413.58,0.0,0.0,458.66,0.0
9,3,3,248.0,2,5162.19,2264.95,2897.24,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.43,1675.33,0.0,0.0,0.0,5162.19,1.43,408.43,0.0,0.0,1675.33,0.0
9,5,4+,248.0,2,2360.97,880.52,1480.46,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,1148.25,0.0,0.0,0.0,2360.98,0.31,18.16,0.0,0.0,1148.25,0.0
13,2,2,248.0,1,2267.19,1599.66,667.53,0.0,0.0,0.0,0.0,465.6,0.0,0.0,0.0,0.0,0.0,667.53,0.0,0.0,0.0,2267.19,465.6,0.0,0.0,0.0,667.53,0.0
8,4,4+,248.0,2,3842.04,1706.56,2135.48,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.89,1494.03,0.0,0.0,0.0,3842.04,0.53,248.89,0.0,0.0,1494.03,0.0
4,4,4+,248.0,3,4022.87,1869.73,2153.14,0.0,1.26,0.0,0.0,54.47,0.0,0.0,0.0,0.0,0.0,1717.24,0.0,0.0,0.0,4022.87,55.73,0.0,0.0,0.0,1717.24,0.0
3,2,2,248.0,2,9105.19,2537.2,6567.99,0.0,80.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3846.15,2721.83,0.0,0.0,0.0,9105.189999999999,80.46,3846.15,0.0,0.0,2721.83,0.0
3,2,2,248.0,1,4454.44,1996.45,2457.99,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.78,1967.17,0.0,0.0,0.0,4454.44,2.02,71.78,0.0,0.0,1967.17,0.0
9,3,3,248.0,2,3231.49,744.95,2486.54,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.13,1139.36,0.0,0.0,0.0,3231.49,16.67,1033.13,0.0,0.0,1139.36,0.0
9,3,3,248.0,2,3843.8,1553.63,2290.18,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.49,1665.13,0.0,0.0,0.0,3843.81,0.53,232.49,0.0,0.0,1665.13,0.0
3,2,2,248.0,1,3494.22,1735.02,0.0,1759.21,28.43,0.0,0.0,380.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1759.21,3494.23,408.46,0.0,0.0,0.0,0.0,1759.21
6,3,3,248.0,1,3025.75,2606.71,419.04,0.0,0.0,0.0,0.0,0.0,827.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3025.75,0.0,0.0,0.0,827.8,0.0,0.0
8,4,4+,248.0,1,2738.39,1314.73,1423.66,0.0,0.03,0.0,0.0,82.77,0.0,0.0,0.0,0.0,0.0,1005.95,0.0,0.0,0.0,2738.3900000000003,82.8,0.0,0.0,0.0,1005.95,0.0
14,2,2,248.0,3,3767.93,1563.26,435.9,1768.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.77,3767.93,0.0,0.0,0.0,0.0,0.0,1768.77
9,2,2,248.0,2,1731.38,1417.33,314.04,0.0,0.0,0.0,0.0,0.02,425.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1731.37,0.02,0.0,0.0,425.67,0.0,0.0
9,3,3,248.0,4,4003.43,1856.68,2146.74,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,2144.43,0.0,0.0,0.0,4003.42,0.01,2.31,0.0,0.0,2144.43,0.0
3,3,3,248.0,1,2933.78,1721.06,1212.72,0.0,0.55,0.0,0.0,23.38,0.0,0.0,0.0,0.0,0.0,1212.72,0.0,0.0,0.0,2933.7799999999997,23.93,0.0,0.0,0.0,1212.72,0.0
3,3,3,248.0,2,1368.77,1368.77,0.0,0.0,0.17,0.0,0.0,56.36,417.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.77,56.53,0.0,0.0,417.32,0.0,0.0
3,2,2,248.0,4,6793.72,6218.62,575.11,0.0,0.0,0.0,0.0,1109.78,2384.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6793.73,1109.78,0.0,0.0,2384.89,0.0,0.0
9,3,3,248.0,1,4992.33,3116.3,1876.03,0.0,1.73,0.0,0.0,649.71,0.0,0.0,0.0,0.0,0.0,1456.98,0.0,0.0,0.0,4992.33,651.44,0.0,0.0,0.0,1456.98,0.0
12,2,2,248.0,4,7841.18,3548.43,4292.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3717.65,0.0,0.0,0.0,7841.18,0.0,0.0,0.0,0.0,3717.65,0.0
9,2,2,248.0,0,993.18,239.42,753.76,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,739.07,0.0,0.0,0.0,993.18,0.37,14.69,0.0,0.0,739.07,0.0
11,3,3,248.0,4,6074.19,2566.75,3507.44,0.0,45.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836.34,2191.84,0.0,0.0,0.0,6074.1900000000005,45.77,836.34,0.0,0.0,2191.84,0.0
9,2,2,248.0,1,2706.2,1499.23,1206.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.83,989.8,0.0,0.0,0.0,2706.2,0.0,78.83,0.0,0.0,989.8,0.0
8,2,2,248.0,1,2621.67,1385.01,1236.66,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.11,1203.55,0.0,0.0,0.0,2621.67,0.11,33.11,0.0,0.0,1203.55,0.0
6,5,4+,248.0,1,2597.21,1555.32,1041.9,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76,948.14,0.0,0.0,0.0,2597.2200000000003,0.24,93.76,0.0,0.0,948.14,0.0
10,3,3,248.0,1,4310.29,1548.49,2761.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.78,1231.85,0.0,0.0,0.0,4310.29,0.0,841.78,0.0,0.0,1231.85,0.0
